1.988750153e+02;1.250167564e-02
1.990776062e+02;-1.470474526e-03
1.992802124e+02;-6.571798585e-03
1.994828186e+02;1.539383363e-02
1.996854553e+02;4.052256234e-03
1.998881073e+02;-5.954259541e-04
2.000907745e+02;4.365907051e-03
2.002934570e+02;3.821378946e-02
2.004961548e+02;-2.875392092e-03
2.006988678e+02;-1.594574191e-02
2.009015961e+02;-1.739240135e-03
2.011043549e+02;1.218001344e-04
2.013071136e+02;1.426969841e-02
2.015099030e+02;3.345892578e-02
2.017126923e+02;-6.680999883e-03
2.019155121e+02;1.327978261e-02
2.021183319e+02;6.042957772e-03
2.023211823e+02;-2.808386693e-03
2.025240479e+02;-7.053807843e-03
2.027269287e+02;4.033073783e-03
2.029298248e+02;1.230400987e-02
2.031327362e+02;5.449891090e-03
2.033356628e+02;6.046301685e-03
2.035386047e+02;2.227558056e-03
2.037415619e+02;6.051191594e-03
2.039445343e+02;4.372528568e-02
2.041475220e+02;2.952625742e-03
2.043505402e+02;-1.083467738e-03
2.045535583e+02;-6.405547261e-03
2.047566071e+02;-2.149406588e-03
2.049596558e+02;-1.438435912e-02
2.051627350e+02;-7.521216758e-03
2.053658295e+02;2.139645442e-02
2.055689392e+02;6.151497946e-04
2.057720642e+02;-2.316086320e-03
2.059751892e+02;-6.836248096e-03
2.061783447e+02;8.506100276e-04
2.063815155e+02;-6.359475665e-03
2.065847168e+02;-9.486007504e-03
2.067879181e+02;1.477282029e-02
2.069911346e+02;1.924449205e-02
2.071943665e+02;5.210433621e-03
2.073976288e+02;-8.845503442e-03
2.076008911e+02;-4.385591019e-03
2.078041840e+02;-1.997908839e-04
2.080074768e+02;5.935608642e-04
2.082108002e+02;-1.066364814e-03
2.084141388e+02;6.582270842e-03
2.086174774e+02;1.094158855e-03
2.088208466e+02;-6.822337862e-03
2.090242310e+02;-7.219244726e-03
2.092276306e+02;1.191350352e-02
2.094310455e+02;5.243446212e-03
2.096344757e+02;6.488217507e-03
2.098379211e+02;-1.292409142e-03
2.100413971e+02;1.370946132e-02
2.102448730e+02;-1.026202226e-03
2.104483643e+02;-5.727478492e-05
2.106518860e+02;-7.027544081e-03
2.108554077e+02;3.938790411e-03
2.110589600e+02;-5.632887129e-03
2.112625122e+02;-7.959104143e-03
2.114660950e+02;9.222756140e-03
2.116696930e+02;2.218193142e-03
2.118733063e+02;2.067233250e-02
2.120769196e+02;-6.525391713e-03
2.122805634e+02;-2.402734011e-03
2.124842224e+02;2.525001764e-02
2.126878967e+02;-3.318706295e-03
2.128915863e+02;1.917600073e-02
2.130952911e+02;-7.238444407e-03
2.132990265e+02;1.640433446e-02
2.135027618e+02;7.579977391e-04
2.137065125e+02;-3.217889229e-03
2.139102936e+02;2.914189547e-02
2.141140747e+02;4.075711593e-03
2.143178864e+02;1.317659952e-02
2.145216980e+02;-8.038528264e-03
2.147255402e+02;6.639421452e-03
2.149293976e+02;-5.005454179e-03
2.151332550e+02;-5.252092145e-03
2.153371429e+02;-3.964347299e-03
2.155410461e+02;-2.643882763e-03
2.157449646e+02;5.058947019e-03
